               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 314,            0.015988,            0.017014,           0.0021182,             0.98281,              0.9861,             0.99123,             0.82223,            0.010892,            0.012285,          0.00088365,           0.0022533,           0.0022533,           0.0022533
                 315,            0.016473,            0.016911,           0.0024593,             0.98057,             0.99159,             0.99176,             0.82327,            0.010908,            0.012256,          0.00083337,           0.0022285,           0.0022285,           0.0022285
                 316,            0.016748,            0.017261,            0.002758,             0.98501,             0.99031,             0.99199,             0.82674,            0.011066,              0.0123,          0.00084159,           0.0022038,           0.0022038,           0.0022038
                 317,            0.016359,            0.017127,           0.0032418,             0.98735,             0.98969,             0.99319,             0.82673,            0.011065,            0.012291,          0.00083301,            0.002179,            0.002179,            0.002179
                 318,            0.015766,            0.017226,           0.0024668,             0.98181,             0.98981,              0.9919,             0.82685,            0.011077,            0.012199,          0.00089323,           0.0021543,           0.0021543,           0.0021543
                 319,            0.016821,             0.01711,           0.0032337,             0.98584,             0.99064,             0.99193,             0.83053,              0.0106,            0.012209,          0.00090174,           0.0021295,           0.0021295,           0.0021295
                 320,            0.016114,            0.017192,           0.0031224,             0.98113,             0.98936,             0.99085,             0.82556,            0.010708,            0.012208,          0.00087051,           0.0021048,           0.0021048,           0.0021048
                 321,            0.015533,            0.017284,           0.0027513,             0.98161,              0.9917,             0.99204,             0.82811,            0.011071,             0.01222,          0.00084505,             0.00208,             0.00208,             0.00208
                 322,            0.015763,            0.016763,           0.0023287,             0.98571,             0.98741,             0.99121,              0.8264,            0.011239,            0.012203,          0.00079096,           0.0020553,           0.0020553,           0.0020553
                 323,            0.016373,            0.016921,           0.0025336,               0.983,             0.98829,             0.99105,             0.82841,            0.010965,            0.012183,          0.00081449,           0.0020305,           0.0020305,           0.0020305
                 324,            0.016033,            0.017044,           0.0019444,             0.98369,             0.98897,              0.9921,             0.82753,            0.010756,             0.01222,          0.00084752,           0.0020058,           0.0020058,           0.0020058
                 325,            0.016177,            0.017208,           0.0018999,              0.9783,             0.99278,               0.992,             0.82732,            0.010806,            0.012188,          0.00084729,            0.001981,            0.001981,            0.001981
                 326,            0.016744,            0.016875,           0.0020109,             0.98177,             0.99177,             0.99245,             0.82998,            0.010949,            0.012143,          0.00081414,           0.0019563,           0.0019563,           0.0019563
                 327,            0.015844,            0.017058,           0.0027123,             0.98394,              0.9912,             0.99242,             0.82882,              0.0105,            0.012118,          0.00079055,           0.0019315,           0.0019315,           0.0019315
                 328,            0.015914,            0.016494,           0.0030005,             0.98359,             0.98852,             0.99118,             0.83055,            0.011213,            0.012119,          0.00081289,           0.0019068,           0.0019068,           0.0019068
                 329,            0.016047,            0.017383,           0.0034978,             0.98176,             0.99492,             0.99379,             0.82874,            0.010746,             0.01214,          0.00083457,            0.001882,            0.001882,            0.001882
                 330,            0.014902,            0.017799,           0.0029377,             0.98381,             0.99476,             0.99358,             0.82603,            0.010696,             0.01209,          0.00081405,           0.0018572,           0.0018572,           0.0018572
                 331,            0.015319,            0.016546,           0.0027016,             0.98863,             0.98993,             0.99247,             0.82984,            0.010599,             0.01205,          0.00081844,           0.0018325,           0.0018325,           0.0018325
                 332,            0.015572,            0.016297,           0.0030082,             0.98265,             0.98916,             0.99125,             0.82932,            0.010546,            0.012047,          0.00081721,           0.0018077,           0.0018077,           0.0018077
                 333,            0.016285,            0.016431,           0.0037151,             0.98646,             0.98937,              0.9924,             0.82814,            0.010764,            0.012074,          0.00082865,            0.001783,            0.001783,            0.001783
                 334,            0.015326,            0.017194,           0.0019683,             0.99048,              0.9893,             0.99273,             0.83112,             0.01052,            0.012049,          0.00082013,           0.0017582,           0.0017582,           0.0017582
                 335,            0.015041,            0.016444,           0.0021638,             0.98827,             0.99223,             0.99375,             0.83175,            0.010412,            0.012059,          0.00079295,           0.0017335,           0.0017335,           0.0017335
                 336,            0.014683,            0.017091,           0.0019377,             0.98971,             0.99076,             0.99364,             0.83219,            0.010324,               0.012,          0.00076506,           0.0017087,           0.0017087,           0.0017087
                 337,            0.015125,            0.016596,           0.0025926,             0.98653,               0.991,             0.99261,              0.8318,            0.010313,            0.012033,          0.00077739,            0.001684,            0.001684,            0.001684
                 338,            0.015336,            0.016176,           0.0029941,             0.98808,              0.9895,             0.99253,              0.8314,            0.010296,            0.012001,          0.00076109,           0.0016592,           0.0016592,           0.0016592
                 339,            0.015209,            0.017218,           0.0018823,             0.98575,             0.99066,             0.99152,             0.83137,            0.010361,            0.011942,          0.00074708,           0.0016345,           0.0016345,           0.0016345
                 340,            0.015046,            0.016207,           0.0018687,              0.9872,             0.99001,             0.99273,             0.83312,            0.010297,             0.01195,          0.00074064,           0.0016097,           0.0016097,           0.0016097
                 341,            0.015277,            0.016845,           0.0027791,             0.98477,             0.99147,             0.99257,             0.83622,            0.010394,            0.011904,           0.0007679,            0.001585,            0.001585,            0.001585
                 342,            0.013804,            0.017107,           0.0014651,             0.98546,             0.99174,              0.9938,             0.83585,            0.010271,            0.011897,           0.0007587,           0.0015602,           0.0015602,           0.0015602
                 343,            0.014434,            0.016593,           0.0012597,             0.98415,             0.99163,             0.99252,             0.83326,            0.010412,            0.011852,          0.00072526,           0.0015355,           0.0015355,           0.0015355
                 344,            0.015406,            0.016563,           0.0016943,             0.98895,             0.98621,             0.99166,             0.83624,            0.010546,             0.01181,          0.00071455,           0.0015107,           0.0015107,           0.0015107
                 345,            0.014707,            0.016549,           0.0018038,             0.99139,             0.98453,             0.99278,             0.83102,            0.010371,            0.011833,          0.00069434,            0.001486,            0.001486,            0.001486
                 346,            0.013364,            0.016667,           0.0020682,             0.98861,              0.9886,             0.99279,             0.83464,            0.010594,            0.011851,          0.00071748,           0.0014612,           0.0014612,           0.0014612
                 347,              0.0141,            0.016741,           0.0015176,             0.98596,             0.99136,             0.99161,             0.83549,            0.010262,            0.011795,          0.00073089,           0.0014365,           0.0014365,           0.0014365
                 348,            0.014594,            0.016328,           0.0036476,             0.98462,             0.99193,              0.9936,             0.83769,            0.010354,             0.01181,          0.00071172,           0.0014117,           0.0014117,           0.0014117
                 349,            0.014972,            0.016511,           0.0030495,              0.9858,             0.99166,              0.9924,             0.83416,            0.010585,            0.011834,          0.00067496,            0.001387,            0.001387,            0.001387
                 350,            0.014546,            0.016809,           0.0017243,             0.98722,             0.99169,             0.99376,             0.83557,            0.010411,            0.011801,          0.00068336,           0.0013622,           0.0013622,           0.0013622
                 351,            0.014788,            0.016207,           0.0015529,             0.98431,             0.99288,             0.99257,             0.83645,            0.010123,            0.011776,          0.00067733,           0.0013375,           0.0013375,           0.0013375
                 352,            0.015838,            0.016546,           0.0019395,             0.98334,             0.99409,             0.99368,             0.83598,            0.010444,            0.011811,          0.00068135,           0.0013128,           0.0013128,           0.0013128
                 353,            0.014382,            0.015949,           0.0016473,             0.98626,             0.99117,             0.99385,             0.83797,            0.010381,            0.011807,          0.00068291,            0.001288,            0.001288,            0.001288
                 354,            0.014451,            0.016327,           0.0019364,             0.98685,             0.99012,             0.99375,             0.83773,             0.01036,            0.011776,          0.00067086,           0.0012633,           0.0012633,           0.0012633
                 355,            0.015344,            0.017054,           0.0018106,             0.98407,             0.99234,             0.99378,             0.83486,            0.010141,             0.01179,           0.0006885,           0.0012385,           0.0012385,           0.0012385
                 356,            0.015315,            0.016899,           0.0030984,             0.98899,             0.99205,             0.99377,             0.83687,            0.010335,            0.011823,          0.00065543,           0.0012138,           0.0012138,           0.0012138
                 357,            0.013769,            0.017374,           0.0012184,             0.98879,             0.99186,              0.9938,              0.8359,            0.010007,              0.0118,          0.00062966,            0.001189,            0.001189,            0.001189
                 358,            0.014623,            0.016377,           0.0033346,             0.98535,             0.98993,             0.99236,             0.83695,            0.010061,            0.011818,          0.00067208,           0.0011643,           0.0011643,           0.0011643
                 359,             0.01422,            0.016319,           0.0020015,             0.98682,             0.99096,              0.9939,             0.83789,           0.0099719,            0.011768,          0.00068835,           0.0011395,           0.0011395,           0.0011395
                 360,            0.014277,            0.016315,           0.0013484,             0.98758,              0.9896,             0.99264,             0.84009,           0.0099647,            0.011783,            0.000646,           0.0011148,           0.0011148,           0.0011148
                 361,            0.014523,             0.01691,           0.0021277,             0.98568,              0.9946,             0.99366,             0.83815,           0.0099542,            0.011756,          0.00062527,             0.00109,             0.00109,             0.00109
                 362,            0.014067,            0.016957,           0.0018196,              0.9861,             0.99364,             0.99375,             0.84192,           0.0099657,            0.011763,          0.00062388,           0.0010653,           0.0010653,           0.0010653
                 363,            0.013491,            0.016062,           0.0019058,              0.9856,             0.99244,             0.99378,             0.84132,           0.0099038,            0.011761,          0.00061482,           0.0010405,           0.0010405,           0.0010405
                 364,            0.013671,            0.016285,           0.0015565,             0.98482,              0.9914,             0.99374,             0.83944,            0.010112,            0.011704,          0.00062207,           0.0010158,           0.0010158,           0.0010158
                 365,            0.013664,            0.016196,           0.0021706,             0.98631,             0.98979,             0.99393,             0.84327,            0.010149,             0.01167,          0.00065849,            0.000991,            0.000991,            0.000991
                 366,            0.014536,            0.016377,           0.0016795,              0.9822,             0.99188,             0.99286,             0.84237,           0.0099549,            0.011672,          0.00064235,          0.00096625,          0.00096625,          0.00096625
                 367,            0.013652,            0.016204,           0.0012113,             0.98987,             0.98786,             0.99363,             0.84267,           0.0098067,            0.011668,          0.00063184,           0.0009415,           0.0009415,           0.0009415
                 368,            0.013869,            0.016339,           0.0016612,             0.98566,              0.9928,              0.9931,             0.84177,           0.0098798,            0.011652,          0.00063214,          0.00091675,          0.00091675,          0.00091675
                 369,              0.0143,            0.016542,           0.0022156,             0.98564,             0.99534,             0.99388,              0.8434,           0.0097898,            0.011673,          0.00061493,            0.000892,            0.000892,            0.000892
                 370,            0.014181,            0.016458,           0.0017199,              0.9843,             0.99415,             0.99368,             0.84169,           0.0099046,            0.011652,          0.00061474,          0.00086725,          0.00086725,          0.00086725
                 371,            0.013783,            0.015806,           0.0019508,             0.99008,             0.98489,             0.99264,             0.83902,           0.0098597,            0.011636,          0.00061573,           0.0008425,           0.0008425,           0.0008425
                 372,            0.014824,             0.01672,           0.0020943,             0.98688,             0.98859,              0.9916,             0.83868,           0.0099355,            0.011613,          0.00060048,          0.00081775,          0.00081775,          0.00081775
                 373,            0.014634,            0.016179,           0.0024145,             0.98756,             0.99074,             0.99279,             0.84106,           0.0097977,            0.011589,          0.00061551,            0.000793,            0.000793,            0.000793
                 374,              0.0135,            0.016057,           0.0018589,             0.98624,             0.99122,             0.99281,             0.84407,             0.01005,            0.011585,          0.00058935,          0.00076825,          0.00076825,          0.00076825
                 375,            0.013151,            0.016043,           0.0010981,             0.98599,             0.99173,              0.9929,              0.8453,           0.0099378,            0.011555,          0.00056727,           0.0007435,           0.0007435,           0.0007435
                 376,            0.013754,            0.016187,           0.0011753,             0.98192,             0.99519,             0.99286,             0.84294,           0.0099318,            0.011564,          0.00056825,          0.00071875,          0.00071875,          0.00071875
                 377,            0.014723,            0.015663,           0.0024605,             0.98309,             0.99376,             0.99271,             0.84609,           0.0099155,            0.011588,          0.00059836,            0.000694,            0.000694,            0.000694
                 378,            0.013642,            0.015971,           0.0017602,             0.98536,             0.99574,             0.99393,             0.84496,           0.0099269,             0.01155,          0.00059828,          0.00066925,          0.00066925,          0.00066925
                 379,            0.014125,            0.016374,           0.0024443,             0.98439,             0.99464,             0.99308,             0.84627,           0.0098714,            0.011547,          0.00059213,           0.0006445,           0.0006445,           0.0006445
                 380,             0.01309,            0.016544,           0.0015251,             0.98544,             0.99463,             0.99395,             0.84463,           0.0096573,            0.011542,          0.00058584,          0.00061975,          0.00061975,          0.00061975
                 381,            0.012907,            0.016894,           0.0011183,             0.98377,             0.99649,             0.99393,             0.84537,           0.0099048,            0.011537,           0.0005765,            0.000595,            0.000595,            0.000595
                 382,             0.01266,            0.016336,            0.001418,             0.98498,             0.99025,             0.99195,             0.84525,            0.009709,            0.011493,          0.00058117,          0.00057025,          0.00057025,          0.00057025
                 383,            0.013757,            0.015936,           0.0016128,             0.98933,             0.98928,             0.99291,             0.84565,           0.0097665,            0.011474,          0.00059257,           0.0005455,           0.0005455,           0.0005455
                 384,            0.013219,            0.016337,           0.0014679,             0.98228,              0.9933,             0.99193,              0.8446,            0.009811,            0.011462,          0.00058272,          0.00052075,          0.00052075,          0.00052075
                 385,            0.013124,            0.015912,           0.0017791,             0.98418,             0.99638,             0.99393,             0.84603,           0.0096089,            0.011452,          0.00057894,            0.000496,            0.000496,            0.000496
                 386,            0.013872,             0.01631,           0.0019193,             0.98638,             0.99382,             0.99387,             0.84599,           0.0097589,             0.01147,          0.00060486,          0.00047125,          0.00047125,          0.00047125
                 387,            0.013626,            0.016071,           0.0023545,             0.98404,             0.99429,             0.99291,             0.84593,           0.0097898,            0.011474,          0.00061488,           0.0004465,           0.0004465,           0.0004465
                 388,            0.013291,            0.016541,           0.0017468,             0.99082,             0.98912,              0.9929,              0.8463,           0.0098492,            0.011467,          0.00058168,          0.00042175,          0.00042175,          0.00042175
                 389,             0.01284,            0.016492,           0.0013163,             0.99157,             0.98824,             0.99295,             0.84466,           0.0097712,            0.011457,          0.00056615,            0.000397,            0.000397,            0.000397
                 390,            0.013362,            0.017031,           0.0014071,             0.98686,             0.99253,               0.993,             0.84523,           0.0096084,            0.011461,          0.00056545,          0.00037225,          0.00037225,          0.00037225
                 391,            0.013635,            0.015672,           0.0020677,             0.98718,             0.99343,             0.99395,              0.8473,            0.009694,            0.011428,          0.00056216,           0.0003475,           0.0003475,           0.0003475
                 392,            0.013549,             0.01663,           0.0017353,             0.98373,             0.99478,             0.99184,             0.84746,           0.0095976,            0.011417,          0.00055753,          0.00032275,          0.00032275,          0.00032275
                 393,            0.012871,            0.016138,           0.0014016,             0.98909,             0.99107,             0.99288,             0.84606,           0.0096172,            0.011431,          0.00056084,            0.000298,            0.000298,            0.000298
                 394,             0.01274,            0.016322,           0.0016663,             0.98529,             0.99501,             0.99282,             0.84752,           0.0096677,            0.011434,          0.00056076,          0.00027325,          0.00027325,          0.00027325
                 395,            0.012758,            0.016067,           0.0023822,             0.98741,             0.99172,             0.99286,             0.84682,           0.0095196,            0.011445,          0.00055116,           0.0002485,           0.0002485,           0.0002485
                 396,            0.012935,            0.015952,           0.0015171,             0.98699,             0.99341,              0.9929,             0.84663,           0.0095567,            0.011424,          0.00054634,          0.00022375,          0.00022375,          0.00022375
                 397,            0.012648,            0.016182,           0.0016987,             0.98666,             0.99329,              0.9929,             0.84773,           0.0096319,            0.011428,          0.00055083,            0.000199,            0.000199,            0.000199
                 398,            0.011448,            0.015925,           0.0010493,             0.98601,              0.9959,             0.99388,             0.84865,           0.0096747,            0.011425,           0.0005565,          0.00017425,          0.00017425,          0.00017425
                 399,            0.012792,            0.016418,           0.0020221,             0.98727,             0.99373,             0.99299,             0.84885,           0.0095489,            0.011408,          0.00055741,           0.0001495,           0.0001495,           0.0001495
