               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 321,            0.016635,            0.019921,           0.0023795,             0.98695,             0.98008,             0.98962,             0.80147,            0.011914,            0.013636,          0.00088663,             0.00208,             0.00208,             0.00208
                 322,            0.016543,            0.019156,           0.0021467,             0.98523,             0.97869,             0.98979,             0.79963,            0.012151,            0.013695,          0.00091541,           0.0020553,           0.0020553,           0.0020553
                 323,            0.017999,            0.019756,            0.002106,             0.98351,             0.98032,              0.9881,             0.79615,            0.012257,            0.013729,          0.00084298,           0.0020305,           0.0020305,           0.0020305
                 324,            0.015904,            0.019267,           0.0018089,             0.98144,              0.9771,             0.98762,             0.79845,            0.011914,            0.013708,          0.00082575,           0.0020058,           0.0020058,           0.0020058
                 325,            0.015633,            0.019323,           0.0022862,              0.9832,             0.98271,             0.98949,             0.80159,            0.011872,             0.01362,          0.00087812,            0.001981,            0.001981,            0.001981
                 326,            0.016988,            0.019029,            0.001885,              0.9787,             0.98445,             0.98961,             0.80095,            0.011749,            0.013627,          0.00088084,           0.0019563,           0.0019563,           0.0019563
                 327,            0.016465,            0.018906,           0.0016788,              0.9857,             0.98037,             0.99105,             0.79958,            0.012087,             0.01367,          0.00080588,           0.0019315,           0.0019315,           0.0019315
                 328,            0.016728,             0.01782,           0.0020094,             0.98538,             0.98275,             0.99196,             0.79831,            0.011966,            0.013703,          0.00080531,           0.0019068,           0.0019068,           0.0019068
                 329,             0.01777,            0.018311,            0.003123,             0.98069,             0.98129,             0.98998,             0.80291,             0.01176,            0.013672,          0.00084026,            0.001882,            0.001882,            0.001882
                 330,             0.01664,            0.018997,           0.0016306,             0.98186,             0.98144,             0.99094,             0.80223,            0.011889,            0.013728,          0.00084209,           0.0018572,           0.0018572,           0.0018572
                 331,            0.016563,              0.0193,           0.0021827,             0.98602,             0.98169,             0.99084,             0.80218,            0.011781,            0.013667,          0.00080923,           0.0018325,           0.0018325,           0.0018325
                 332,            0.015893,             0.01946,           0.0016784,             0.98321,              0.9798,             0.98872,             0.80527,            0.011737,            0.013618,          0.00079751,           0.0018077,           0.0018077,           0.0018077
                 333,            0.016043,            0.019466,           0.0026702,             0.98817,             0.98159,              0.9898,             0.80386,            0.011569,            0.013625,          0.00079214,            0.001783,            0.001783,            0.001783
                 334,            0.016368,            0.019484,           0.0015942,              0.9851,             0.98373,             0.99096,             0.80417,            0.011576,            0.013626,          0.00081933,           0.0017582,           0.0017582,           0.0017582
                 335,            0.016155,            0.019398,           0.0015535,             0.98266,             0.98331,             0.99044,              0.8076,            0.011901,            0.013601,          0.00080964,           0.0017335,           0.0017335,           0.0017335
                 336,            0.015144,            0.018457,           0.0016993,             0.97426,             0.98691,             0.99106,             0.80513,            0.011765,            0.013563,          0.00082838,           0.0017087,           0.0017087,           0.0017087
                 337,             0.01628,            0.017909,           0.0015122,              0.9875,             0.98345,             0.99057,             0.80688,            0.011604,            0.013537,           0.0008142,            0.001684,            0.001684,            0.001684
                 338,            0.016632,            0.018555,           0.0024726,              0.9854,             0.98584,               0.991,             0.80537,            0.011604,            0.013561,          0.00079876,           0.0016592,           0.0016592,           0.0016592
                 339,            0.016822,            0.019053,           0.0028986,              0.9765,             0.98681,              0.9898,             0.80673,            0.011849,            0.013547,          0.00084546,           0.0016345,           0.0016345,           0.0016345
                 340,            0.017754,            0.018973,           0.0029248,             0.98627,             0.97959,             0.98988,             0.80921,            0.011819,             0.01351,           0.0008153,           0.0016097,           0.0016097,           0.0016097
                 341,            0.016236,            0.018677,           0.0016546,             0.98691,             0.98224,             0.99049,             0.80814,            0.012054,            0.013535,          0.00076885,            0.001585,            0.001585,            0.001585
                 342,            0.015161,            0.018974,           0.0014809,             0.98346,             0.98209,             0.99092,             0.80548,            0.011715,            0.013538,          0.00074868,           0.0015602,           0.0015602,           0.0015602
                 343,            0.016253,            0.018293,           0.0021747,             0.98548,             0.98402,             0.99078,             0.80516,            0.011641,            0.013552,          0.00073441,           0.0015355,           0.0015355,           0.0015355
                 344,            0.016551,            0.018543,           0.0020365,             0.98594,             0.98387,             0.99141,             0.80886,             0.01174,            0.013647,          0.00074031,           0.0015107,           0.0015107,           0.0015107
                 345,             0.01678,            0.018486,           0.0028132,             0.98558,             0.98432,             0.99082,             0.80839,            0.012005,            0.013568,          0.00073016,            0.001486,            0.001486,            0.001486
                 346,            0.016349,            0.019002,           0.0021106,             0.98586,             0.98194,             0.99044,             0.80602,            0.011998,            0.013547,          0.00074892,           0.0014612,           0.0014612,           0.0014612
                 347,            0.017495,            0.018567,           0.0018932,             0.98712,             0.98091,             0.99062,             0.80694,            0.011553,            0.013541,          0.00082753,           0.0014365,           0.0014365,           0.0014365
                 348,            0.015513,            0.019486,           0.0025537,             0.98078,             0.98884,             0.99107,             0.80928,            0.011483,            0.013459,          0.00081386,           0.0014117,           0.0014117,           0.0014117
                 349,            0.015673,            0.019061,           0.0016486,             0.98192,             0.99049,             0.99194,             0.80785,            0.011636,            0.013484,          0.00077011,            0.001387,            0.001387,            0.001387
                 350,            0.015602,            0.018739,           0.0017434,             0.98228,             0.98772,             0.99258,             0.81026,            0.011734,            0.013485,          0.00076123,           0.0013622,           0.0013622,           0.0013622
                 351,            0.015603,            0.018622,           0.0017216,             0.98206,             0.98882,             0.99155,             0.81004,            0.011816,            0.013426,          0.00073041,           0.0013375,           0.0013375,           0.0013375
                 352,            0.015912,            0.018843,           0.0020003,             0.98235,             0.98791,             0.98928,             0.81016,            0.011398,            0.013418,          0.00072838,           0.0013128,           0.0013128,           0.0013128
                 353,            0.016398,            0.018996,           0.0021269,              0.9833,             0.98671,               0.991,             0.81001,            0.011351,            0.013456,          0.00073925,            0.001288,            0.001288,            0.001288
                 354,            0.015516,             0.01877,           0.0014195,             0.98257,             0.98521,             0.98993,             0.80751,            0.011608,            0.013422,          0.00072515,           0.0012633,           0.0012633,           0.0012633
                 355,            0.015842,            0.018727,            0.001563,               0.986,             0.98304,             0.99225,             0.81112,            0.011502,            0.013394,          0.00070531,           0.0012385,           0.0012385,           0.0012385
                 356,            0.016318,            0.018908,           0.0017172,             0.98628,             0.98334,             0.99105,             0.81037,            0.011277,            0.013335,          0.00069583,           0.0012138,           0.0012138,           0.0012138
                 357,            0.014578,              0.0188,           0.0014147,             0.98455,             0.98482,             0.99144,               0.809,            0.011257,            0.013318,           0.0006971,            0.001189,            0.001189,            0.001189
                 358,            0.015689,            0.018874,           0.0019764,             0.98178,             0.98912,             0.99228,             0.81097,            0.011192,            0.013305,           0.0006773,           0.0011643,           0.0011643,           0.0011643
                 359,              0.0153,            0.018821,           0.0014758,             0.97949,             0.98996,             0.99187,             0.80814,            0.011426,            0.013309,          0.00067636,           0.0011395,           0.0011395,           0.0011395
                 360,            0.015532,            0.019203,           0.0018921,             0.98225,             0.98058,             0.98888,             0.80832,            0.011199,            0.013371,          0.00068025,           0.0011148,           0.0011148,           0.0011148
                 361,            0.015415,            0.019081,           0.0019817,              0.9843,              0.9747,               0.988,             0.81178,            0.011179,            0.013327,          0.00071622,             0.00109,             0.00109,             0.00109
                 362,            0.014999,            0.019172,           0.0019224,             0.97923,             0.98743,             0.99225,             0.81439,            0.011032,            0.013319,          0.00071216,           0.0010653,           0.0010653,           0.0010653
                 363,            0.015853,            0.019311,           0.0023007,             0.98279,             0.98517,             0.99147,              0.8141,            0.011005,            0.013278,          0.00067743,           0.0010405,           0.0010405,           0.0010405
                 364,            0.015595,            0.019232,           0.0019612,             0.98641,             0.98344,             0.99188,             0.81253,            0.011019,            0.013271,          0.00069548,           0.0010158,           0.0010158,           0.0010158
                 365,            0.015702,            0.018666,           0.0013836,             0.98573,             0.98425,             0.99225,             0.81295,            0.011194,            0.013305,          0.00070032,            0.000991,            0.000991,            0.000991
                 366,            0.017071,            0.018138,            0.001611,             0.98506,             0.98158,             0.99206,             0.81129,            0.011167,            0.013287,          0.00066782,          0.00096625,          0.00096625,          0.00096625
                 367,            0.015166,            0.019382,           0.0019502,             0.98815,             0.98015,             0.99208,             0.81011,            0.011113,            0.013282,          0.00066966,           0.0009415,           0.0009415,           0.0009415
                 368,            0.015988,            0.018356,           0.0012841,             0.98313,             0.98679,             0.99246,             0.81246,            0.011027,            0.013256,          0.00066179,          0.00091675,          0.00091675,          0.00091675
                 369,            0.015041,            0.018443,           0.0014944,             0.98737,             0.98361,             0.99154,             0.81259,            0.011184,            0.013297,          0.00065504,            0.000892,            0.000892,            0.000892
                 370,            0.015139,            0.018704,           0.0019574,             0.98472,             0.98305,             0.99179,             0.81542,            0.011032,            0.013261,          0.00066253,          0.00086725,          0.00086725,          0.00086725
                 371,            0.015292,            0.018557,           0.0015754,             0.98113,             0.98975,             0.99261,             0.81518,            0.011008,            0.013226,          0.00067095,           0.0008425,           0.0008425,           0.0008425
                 372,            0.015379,            0.018934,            0.001639,             0.98512,             0.98711,             0.99268,              0.8134,            0.011072,            0.013252,          0.00065006,          0.00081775,          0.00081775,          0.00081775
                 373,            0.014924,            0.019312,           0.0017022,             0.97914,             0.98985,             0.99237,             0.81369,               0.011,            0.013213,          0.00063413,            0.000793,            0.000793,            0.000793
                 374,            0.014915,             0.01888,           0.0019373,             0.98989,             0.98117,             0.99234,             0.81356,            0.010951,            0.013252,          0.00062676,          0.00076825,          0.00076825,          0.00076825
                 375,             0.01418,            0.018457,           0.0022639,             0.98951,             0.98078,             0.99231,             0.81512,            0.010994,            0.013235,          0.00061612,           0.0007435,           0.0007435,           0.0007435
                 376,            0.014232,            0.018781,           0.0016258,             0.98802,             0.98397,              0.9928,             0.81361,             0.01104,            0.013251,          0.00061403,          0.00071875,          0.00071875,          0.00071875
                 377,            0.014744,            0.019227,           0.0017846,             0.98276,             0.98819,             0.99281,             0.81402,            0.010911,            0.013184,          0.00061496,            0.000694,            0.000694,            0.000694
                 378,            0.015249,            0.019015,           0.0016238,             0.97538,             0.99362,             0.99181,             0.81359,            0.010971,            0.013169,          0.00061482,          0.00066925,          0.00066925,          0.00066925
                 379,            0.014892,            0.018641,           0.0020293,             0.98083,             0.98821,             0.99165,             0.81314,            0.010878,            0.013156,          0.00061322,           0.0006445,           0.0006445,           0.0006445
                 380,            0.014295,            0.018038,           0.0014059,             0.98083,             0.99001,             0.99272,             0.81164,            0.011019,            0.013187,          0.00061323,          0.00061975,          0.00061975,          0.00061975
                 381,            0.015375,            0.018474,           0.0015039,             0.98471,             0.98448,             0.99163,             0.81355,            0.010999,              0.0132,          0.00060898,            0.000595,            0.000595,            0.000595
                 382,            0.013989,             0.01916,           0.0010854,             0.97712,             0.99099,             0.99138,             0.81433,            0.010973,            0.013171,          0.00060891,          0.00057025,          0.00057025,          0.00057025
                 383,            0.014666,             0.01855,           0.0014043,             0.98314,             0.98896,             0.99283,             0.81605,            0.010834,            0.013128,          0.00060614,           0.0005455,           0.0005455,           0.0005455
                 384,            0.014956,            0.017976,           0.0022111,             0.99161,               0.982,             0.99292,             0.81897,            0.010783,            0.013132,          0.00060301,          0.00052075,          0.00052075,          0.00052075
                 385,            0.014444,            0.018509,           0.0013634,             0.99212,             0.98198,             0.99289,             0.81634,              0.0108,            0.013157,              0.0006,            0.000496,            0.000496,            0.000496
                 386,            0.013772,            0.017898,           0.0010703,             0.99035,             0.97972,             0.99142,              0.8158,            0.010862,            0.013123,          0.00060098,          0.00047125,          0.00047125,          0.00047125
                 387,            0.015323,            0.018967,           0.0017211,             0.99087,             0.97865,             0.99117,             0.81537,            0.010751,            0.013094,          0.00059742,           0.0004465,           0.0004465,           0.0004465
                 388,             0.01416,             0.01836,           0.0014824,             0.98283,             0.98789,             0.99144,             0.81606,            0.010773,            0.013085,          0.00059266,          0.00042175,          0.00042175,          0.00042175
                 389,            0.015066,             0.01851,           0.0024166,             0.98146,             0.98818,             0.99144,             0.81795,            0.010769,            0.013111,          0.00059313,            0.000397,            0.000397,            0.000397
                 390,            0.014259,            0.018374,            0.002003,             0.98999,             0.98115,             0.99161,              0.8187,            0.010755,            0.013099,          0.00059772,          0.00037225,          0.00037225,          0.00037225
                 391,            0.014469,            0.018425,           0.0013894,             0.99002,             0.98264,             0.99258,             0.81853,            0.010782,            0.013101,          0.00060671,           0.0003475,           0.0003475,           0.0003475
                 392,            0.013878,            0.018626,            0.001336,             0.98992,             0.98223,             0.99285,             0.81873,            0.010721,            0.013101,          0.00063193,          0.00032275,          0.00032275,          0.00032275
                 393,            0.014101,            0.018456,           0.0015849,             0.98556,             0.98693,             0.99289,             0.81816,            0.010753,            0.013116,          0.00065136,            0.000298,            0.000298,            0.000298
                 394,            0.014474,            0.018764,           0.0015252,             0.98522,              0.9857,             0.99289,             0.81942,            0.010671,            0.013109,          0.00063609,          0.00027325,          0.00027325,          0.00027325
                 395,             0.01412,            0.019157,           0.0018133,             0.98962,             0.98211,             0.99292,             0.81941,            0.010622,            0.013112,           0.0006115,           0.0002485,           0.0002485,           0.0002485
                 396,            0.014445,            0.018472,           0.0019268,             0.99052,             0.98257,              0.9929,             0.81815,            0.010673,            0.013118,          0.00059391,          0.00022375,          0.00022375,          0.00022375
                 397,            0.014068,            0.018537,            0.002186,             0.99026,              0.9841,             0.99263,             0.81717,            0.010722,            0.013097,          0.00058609,            0.000199,            0.000199,            0.000199
                 398,            0.014443,            0.018681,           0.0031347,             0.98962,             0.98471,             0.99297,             0.81906,            0.010633,            0.013081,          0.00058479,          0.00017425,          0.00017425,          0.00017425
                 399,            0.013712,            0.018529,           0.0017757,             0.98417,             0.98916,             0.99292,              0.8187,            0.010584,            0.013084,           0.0005878,           0.0001495,           0.0001495,           0.0001495
